ID_AMO,ID_TRIMESTRE,Sexo,Edad,Estado_conyugal,Educacion_titulo,Trabajo,Region,Ocupado,Desempleado,Ingreso_bruto_total_trabajo
2019,1,1,54,2,3,2,1, , , 
2019,1,2,52,2,3,2,1, , , 
2019,1,1,62,2,3,1,1,1, ,100000
2019,1,2,60,2,3,2,1,1, ,304600.6667
2019,1,2,25,6,0,1,1,1, ,629904.1667
2019,1,1,21,6,0,1,1,1, ,473333.3333
2019,1,1,57,2,4,1,1,1, ,4800000
2019,1,2,55,2,7,1,1,1, ,2874750
2019,1,1,26,6,4,1,1,1, ,1700000
2019,1,2,22,6,0,2,1, , , 
2019,1,2,37,6,7,1,1,1, ,1615103.333
2019,1,2,0, , , ,1, , , 
2019,1,2,69,5,0,2,1, , , 
2019,1,2,29,1,4,1,1,1, ,650000
2019,1,1,43,1,3,2,1,1, , 
2019,1,1,32,1,3,2,1,1, ,444166.6667
2019,1,2,28,1,4,2,1,1, ,704166.6667
2019,1,1,0, , , ,1, , , 
2019,1,1,32,6,0,2,1,1, ,356666.6667
2019,1,2,45,6, ,1,1,1, ,423333.3333
2019,1,1,11, , , ,1, , , 
2019,1,1,7, , , ,1, , , 
2019,1,2,39,7, ,1,1,1, ,443333.3333
2019,1,2,15,6, ,2,1, , , 
2019,1,1,4, , , ,1, , , 
2019,1,2,29,6, ,1,1,1, ,300000
2019,1,1,36,1, ,1,1,1, ,175000
2019,1,2,31,1, ,1,1,1, ,120000
2019,1,2,10, , , ,1, , , 
2019,1,1,2, , , ,1, , , 
2019,1,1,39,6, ,1,1,1, ,170000
2019,1,1,24,6, ,1,1,1, ,170000
2019,1,1,8, , , ,1, , , 
2019,1,2,40,4, ,2,1, , , 
2019,1,1,21,6,0,2,1, ,1, 
2019,1,1,17,6, ,2,1, , , 
2019,1,2,12, , , ,1, , , 
2019,1,1,80,4, ,1,1,1, ,72000
2019,1,2,72,6, ,2,1, , , 
2019,1,2,48,6, ,2,1, , , 
2019,1,2,63,6, ,1,1,1, ,165880
2019,1,2,18,6, ,2,1,1, ,64950
2019,1,1,2, , , ,1, , , 
2019,1,2,32,2,3,1,1,1, ,628333.3333
2019,1,1,29,2, ,1,1,1, ,400000
2019,1,2,3, , , ,1, , , 
2019,1,2,61,3, ,2,1, , , 
2019,1,1,37,4, ,1,1,1, ,259800
2019,1,2,56,3, ,1,1,1, ,80000
2019,1,2,29,6, ,1,1,1, ,314166.6667
2019,1,1,24,6,3,1,1,1, ,370000
2019,1,1,10, , , ,1, , , 
2019,1,1,3, , , ,1, , , 
2019,1,1,75,2, ,2,1, , , 
2019,1,2,73,2, ,2,1, , , 
2019,1,2,27,6, ,1,1,1, ,260000
2019,1,2,9, , , ,1, , , 
2019,1,2,57,6, ,2,1, , , 
2019,1,1,38,6, ,2,1, , , 
2019,1,1,73,2, ,2,1, , , 
2019,1,2,64,2, ,2,1, , , 
2019,1,1,48,6,1,1,1,1, ,325000
2019,1,1,35,6, ,2,1,1, ,400000
2019,1,1,15,6, ,2,1, , , 
2019,1,2,70,6, ,1,1,1, ,20000
2019,1,1,25,1, ,2,1, ,1, 
2019,1,2,34,1, ,2,1,1, ,105750
2019,1,2,27,6, ,1,1,1, ,250000
2019,1,2,8, , , ,1, , , 
2019,1,1,17,6, ,2,1, , , 
2019,1,1,35,1, ,2,1, ,1, 
2019,1,2,34,1, ,1,1,1, ,316600
2019,1,2,15,6, ,2,1, , , 
2019,1,2,14, , , ,1, , , 
2019,1,2,40,6, ,1,1,1, ,108333.3333
2019,1,1,18,6, ,2,1, ,1, 
2019,1,1,16,6, ,2,1, , , 
2019,1,1,20,6,0,2,1, , , 
2019,1,1,65,6, ,2,1, , , 
2019,1,1,35,6, ,1,1,1, ,389700
2019,1,1,36,1, ,1,1,1, ,99999999
2019,1,2,30,1, ,2,1, , , 
2019,1,1,14, , , ,1, , , 
2019,1,2,3, , , ,1, , , 
2019,1,1,0, , , ,1, , , 
2019,1,2,60,6, ,1,1,1, ,173333.3333
2019,1,1,72,5, ,2,1, , , 
2019,1,2,46,6, ,2,1, , , 
2019,1,1,25,6, ,1,1,1, ,379166.6667
2019,1,1,22,6, ,1,1,1, ,99999999
2019,1,1,18,6, ,2,1, , , 
2019,1,2,28,6,4,2,1, ,1, 
2019,1,1,75,6, ,2,1, , , 
2019,1,2,36,3, ,2,1,1, ,30000
2019,1,1,13, , , ,1, , , 
2019,1,2,43,6, ,1,1,1, ,230000
2019,1,2,87,5, ,2,1, , , 
2019,1,1,74,5, ,2,1, , , 
2019,1,2,32,6,3,2,1, ,1, 
2019,1,1,36,1,4,1,1,1, ,1625000
2019,1,2,35,1,3,2,1, ,1, 
2019,1,2,2, , , ,1, , , 
2019,1,2,64,4, ,2,1, , , 
2019,1,2,78,5, ,2,1, , , 
2019,1,1,51,3, ,1,1,1, ,50000
2019,1,1,56,1, ,2,1, , , 
2019,1,2,52,1, ,1,1,1, ,55000
2019,1,1,21,6, ,1,1,1, ,397000
2019,1,2,16,6, ,2,1, , , 
2019,1,2,41,6, ,1,1,1, ,281666.6667
2019,1,2,9, , , ,1, , , 
2019,1,2,21,2, ,2,1, , , 
2019,1,1,39,2, ,1,1,1, ,0
2019,1,1,4, , , ,1, , , 
2019,1,2,75,5, ,2,1, , , 
2019,1,1,53,2,3,1,1,1, ,926106.6667
2019,1,2,49,2, ,2,1, , , 
2019,1,1,25,6,2,2,1, , , 
2019,1,1,18,6, ,2,1, , , 
2019,1,2,47,3, ,1,1,1, ,300000
2019,1,2,20,6, ,2,1, , , 
2019,1,1,88,2, ,2,1, , , 
2019,1,2,64,2, ,1,1,1, ,173333.3333
2019,1,2,47,4, ,1,1,1, ,303333.3333
2019,1,2,12, , , ,1, , , 
2019,1,2,76,6, ,2,1, , , 
2019,1,2,48,3, ,1,1,1, ,346666.6667
2019,1,2,23,6,3,1,1,1, ,439900.8333
2019,1,2,17,6,0,2,1, , , 
2019,1,1,64,2, ,1,1,1, ,600000
2019,1,2,55,2,0,1,1,1, ,168333.3333
2019,1,2,51,4,4,1,1,1, ,1750000
2019,1,2,20,6,0,1,1,1, ,55000
2019,1,1,18,6,0,1,1,1, ,59000
2019,1,2,17,6, ,2,1, , , 
2019,1,1,49,2,4,1,1,1, ,2293685
2019,1,2,39,2,3,1,1,1, ,1720263.75
2019,1,1,48,2,3,2,1, , , 
2019,1,2,38,2, ,2,1, , , 
2019,1,1,18,6, ,2,1, ,1, 
2019,1,1,16,6, ,2,1, , , 
2019,1,2,28,2,4,1,1,1, ,3390277.75
2019,1,1,43,2,4,1,1,1, ,3336666.667
2019,1,2,55,3,7,1,1,1, ,4013948.75
2019,1,2,56,2,7,1,1,1, ,1385968.333
2019,1,1,80,2, ,2,1, , , 
2019,1,1,22,6, ,2,1, ,1, 
2019,1,2,29,6, ,2,1,1, ,120000
2019,1,1,50,2,3,1,1,1, ,1625000
2019,1,2,40,2,7,1,1,1, ,1725000
2019,1,2,7, , , ,1, , , 
2019,1,2,4, , , ,1, , , 
2019,1,1,60,3, ,2,1, , , 
2019,1,1,57,2, ,1,1,1, ,348183.3333
2019,1,2,41,2, ,2,1, , , 
2019,1,1,19,6, ,2,1, ,1, 
2019,1,1,31,1, ,1,1,1, ,126000
2019,1,2,26,1, ,2,1, , , 
2019,1,1,8, , , ,1, , , 
2019,1,2,2, , , ,1, , , 
2019,1,1,37,2, ,1,1,1, ,336916.6667
2019,1,2,36,2, ,2,1, , , 
2019,1,1,18,6, ,1,1,1, ,99999999
2019,1,2,17,6, ,2,1, , , 
2019,1,2,1, , , ,1, , , 
2019,1,1,23,6, ,2,1, , , 
2019,1,1,34,1, ,1,1,1, ,402777.75
2019,1,2,34,1, ,2,1, ,1, 
2019,1,1,16,6, ,2,1, , , 
2019,1,1,99,2, ,1,1,1, ,304904.1667
2019,1,2,99,2, ,1,1,1, , 
2019,1,1,9, , , ,1, , , 
2019,1,1,58,3,7,1,1,1, ,237645
2019,1,2,25,6,4,1,1,1, ,500000
2019,1,1,75,2,4,2,1, , , 
2019,1,2,75,2,4,2,1, , , 
2019,1,1,43,2,4,1,1,1, ,897165.8333
2019,1,2,39,2,4,1,1,1, ,675000
2019,1,1,58,3,3,2,1,1, ,520935
2019,1,1,39,8,4,1,1,1, ,1160833.333
2019,1,1,30,8,3,1,1,1, ,320000
2019,1,1,65,2,4,1,1,1, ,450000
2019,1,2,64,2,0,2,1, , , 
2019,1,2,59,2,4,2,1,1, ,1160833.333
2019,1,1,58,2,4,2,1,1, ,340000
2019,1,1,24,6,4,2,1, , , 
2019,1,2,65,4, ,2,1, ,1, 
2019,1,2,32,6,0,1,1,1, ,99999999
2019,1,2,12, , , ,1, , , 
2019,1,1,1, , , ,1, , , 
2019,1,1,64,2, ,1,1,1, ,320000
2019,1,2,62,2, ,2,1, , , 
2019,1,1,61,3, ,1,1,1, ,240000
2019,1,2,31,6,0,1,1,1, ,522916.6667
2019,1,2,6, , , ,1, , , 
2019,1,1,6, , , ,1, , , 
2019,1,2,55,4, ,2,1, , , 
2019,1,1,32,6,2,1,1,1, ,368333.3333
2019,1,1,25,6,0,1,1,1, ,370833.3333
2019,1,1,47,2, ,1,1,1, ,400000
2019,1,2,43,2,3,1,1,1, ,425000
2019,1,2,17,6, ,2,1, , , 
2019,1,2,78,3, ,2,1, , , 
2019,1,1,58,7,4,1,1,1, ,747500
2019,1,2,52,6,4,1,1,1, ,99999999
2019,1,2,75,5, ,2,1, , , 
2019,1,1,36,6,7,2,1,1, ,670000
2019,1,2,19,6,0,2,1, ,1, 
2019,1,1,50,4,1,1,1,1, ,433333.3333
2019,1,2,26,6,0,1,1,1, ,886666.6667
2019,1,1,18,6,0,1,1,1, ,250000
2019,1,1,21,6, ,1,1,1, ,400000
2019,1,1,50,6,4,1,1,1, ,1056250
2019,1,1,75,2, ,2,1, , , 
2019,1,2,68,2, ,2,1, , , 
2019,1,1,25,6,3,1,1,1, ,335833.3333
2019,1,1,65,1, ,1,1,1, ,170000
2019,1,2,65,1, ,2,1, , , 
2019,1,2,44,6, ,1,1,1, ,40000
2019,1,2,13, , , ,1, , , 
2019,1,1,34,6, ,1,1,1, ,280000
2019,1,1,52,2,3,1,1,1, ,315000
2019,1,2,52,2, ,1,1,1, , 
2019,1,2,21,6,0,1,1,1, ,487500
2019,1,1,57,3,3,2,1,1, ,430000
2019,1,2,56,5, ,1,1,1, ,248333.3333
2019,1,2,19,6,0,2,1, , , 
2019,1,2,15,6, ,2,1, , , 
2019,1,2,59,3, ,2,1, ,1, 
2019,1,2,26,6, ,1,1,1, ,433333.3333
2019,1,2,9, , , ,1, , , 
2019,1,1,57,6, ,1,1,1, ,50000
2019,1,1,32,1, ,1,1,1, ,60000
2019,1,2,31,1, ,2,1, , , 
2019,1,1,27,1, ,1,1,1, ,260000
2019,1,2,24,6, ,2,1, ,1, 
2019,1,2,24,1, ,2,1, , , 
2019,1,1,37,1, ,1,1,1, ,235000
2019,1,1,14, , , ,1, , , 
2019,1,1,8, , , ,1, , , 
2019,1,2,7, , , ,1, , , 
2019,1,2,7, , , ,1, , , 
2019,1,1,4, , , ,1, , , 
2019,1,2,4, , , ,1, , , 
2019,1,2,2, , , ,1, , , 
2019,1,2,0, , , ,1, , , 
2019,1,1,85,2, ,1,1,1, ,43000
2019,1,2,56,2, ,2,1, , , 
2019,1,1,8, , , ,1, , , 
2019,1,1,31,2, ,1,1,1, ,469083.3333
2019,1,1,38,6, ,1,1,1, ,433333.3333
2019,1,1,16,6, ,2,1, , , 
2019,1,2,7, , , ,1, , , 
2019,1,2,38,2, ,2,1, , , 
2019,1,1,47,2, ,1,1,1, ,433333.3333
2019,1,2,39,2, ,1,1,1, ,48000
2019,1,1,18,6,0,2,1, , , 
2019,1,2,14, , , ,1, , , 
2019,1,2,7, , , ,1, , , 
2019,1,2,33,1, ,2,1, , , 
2019,1,1,28,1, ,1,1,1, ,379166.6667
2019,1,2,12, , , ,1, , , 
2019,1,2,8, , , ,1, , , 
2019,1,1,0, , , ,1, , , 
2019,1,2,64,4, ,2,1,1, ,20000
2019,1,1,34,2, ,1,1,1, ,373750
2019,1,2,27,2, ,2,1, ,1, 
2019,1,2,6, , , ,1, , , 
2019,1,1,49,2, ,1,1,1, ,335833.3333
2019,1,2,47,2,1,1,1,1, ,25000
2019,1,2,23,6,3,1,1,1, ,812500
2019,1,2,21,6,0,1,1,1, ,450500
2019,1,1,14, , , ,1, , , 
2019,1,1,78,1, ,1,1,1, ,17500
2019,1,2,71,2, ,2,1, , , 
2019,1,2,59,3, ,2,1, , , 
2019,1,2,34,6, ,1,1,1, ,60000
2019,1,2,12, , , ,1, , , 
2019,1,1,2, , , ,1, , , 
2019,1,1,79,2, ,2,1, , , 
2019,1,2,68,2, ,2,1, , , 
2019,1,2,59,6, ,2,1, , , 
2019,1,2,49,2, ,1,1,1, ,128333.3333
2019,1,1,46,2, ,1,1,1, ,325000
2019,1,2,32,6, ,1,1,1, ,40000
2019,1,2,8, , , ,1, , , 
2019,1,2,8, , , ,1, , , 
2019,1,2,7, , , ,1, , , 
2019,1,2,85,3, ,2,1, , , 
2019,1,1,64,3, ,1,1,1, ,160333.3333
2019,1,1,34,6, ,1,1,1, ,150000
2019,1,1,66,2, ,2,1, , , 
2019,1,2,54,2, ,2,1, , , 
2019,1,2,79,5, ,2,1, , , 
2019,1,1,78,2, ,2,1, , , 
2019,1,2,89,2, ,2,1, , , 
2019,1,2,53,6, ,2,1, , , 
2019,1,2,52,6, ,1,1,1, ,463053.3333
2019,1,1,23,6,0,2,1, , , 
2019,1,2,16,6, ,2,1, , , 
2019,1,2,92,5, ,2,1, , , 
2019,1,1,59,4, ,1,1,1, ,130000
2019,1,1,33,6, ,1,1,1, ,4000000
2019,1,1,59,1,0,1,1,1, ,350000
2019,1,2,48,1, ,2,1, ,1, 
2019,1,2,76,5, ,2,1, , , 
2019,1,1,56,4, ,1,1,1, ,365833.3333
2019,1,1,51,2, ,1,1,1, ,444166.6667
2019,1,2,39,2,1,2,1, , , 
2019,1,1,15,6,0,2,1, , , 
2019,1,1,12, , , ,1, , , 
2019,1,1,63,2, ,2,1, , , 
2019,1,2,44,2, ,2,1, , , 
2019,1,1,22,6,1,2,1, , , 
2019,1,1,20,6,1,2,1, ,1, 
2019,1,1,15,6,0,2,1, , , 
2019,1,1,56,2, ,1,1,1, ,545153.75
2019,1,2,30,2, ,2,1, , , 
2019,1,1,7, , , ,1, , , 
2019,1,1,65,2,1,1,1,1, ,135000
2019,1,2,59,2, ,2,1, , , 
2019,1,2,32,6,3,2,1, ,1, 
2019,1,1,24,1, ,1,1,1, ,325000
2019,1,2,19,1, ,2,1, , , 
2019,1,1,71,2, ,2,1,1, ,4166.666667
2019,1,2,69,2, ,1,1,1, ,43333.33333
2019,1,1,37,2, ,1,1,1, ,541666.6667
2019,1,2,35,2, ,1,1,1, ,199041.6667
2019,1,2,14, , , ,1, , , 
2019,1,1,47,4, ,1,1,1, ,541666.6667
2019,1,2,81,6, ,2,1, , , 
2019,1,2,82,5, ,2,1, , , 
2019,1,2,77,5, ,2,1, , , 
2019,1,1,48,6, ,1,1,1, , 
2019,1,2,43,3, ,1,1,1, ,320833.3333
2019,1,2,20,6, ,2,1, , , 
2019,1,1,18,6, ,2,1, , , 
2019,1,1,13, , , ,1, , , 
2019,1,2,8, , , ,1, , , 
2019,1,2,77,5, ,2,1, , , 
2019,1,2,53,6, ,1,1,1, ,33333.33333
2019,1,1,21,6,1,1,1,1, ,270833.3333
2019,1,1,33,2, ,1,1,1, ,370000
2019,1,2,39,2, ,2,1, , , 
2019,1,1,22,6, ,1,1,1, ,303333.3333
2019,1,1,9, , , ,1, , , 
2019,1,1,0, , , ,1, , , 
2019,1,2,46,4, ,2,1, , , 
2019,1,1,24,6, ,2,1, , , 
2019,1,2,27,3,4,1,1,1, ,379166.6667
2019,1,1,52,2, ,1,1,1, ,393000
2019,1,2,56,2, ,1,1,1, ,20000
2019,1,2,29,6, ,1,1,1, ,232916.6667
2019,1,1,23,6, ,1,1,1, ,260000
2019,1,1,37,2, ,1,1,1, ,330000
2019,1,2,26,2, ,1,1,1, , 
2019,1,2,2, , , ,1, , , 
2019,1,1,35,2,0,1,1,1, ,170000
2019,1,2,28,2, ,1,1,1, ,240000
2019,1,2,4, , , ,1, , , 
2019,1,1,73,2, ,1,1,1, ,230000
2019,1,2,71,2, ,2,1, , , 
2019,1,2,55,2, ,1,1,1, ,72000
2019,1,1,76,2, ,2,1, , , 
2019,1,1,53,3, ,1,1,1, ,200000
2019,1,1,48,1, ,1,1,1, ,160000
2019,1,2,57,1, ,2,1, , , 
2019,1,1,18,6, ,2,1, ,1, 
2019,1,1,38,1, ,2,1,1, ,40000
2019,1,2,35,1, ,1,1,1, ,300000
2019,1,1,18,6,1,2,1, , , 
2019,1,1,13, , , ,1, , , 
2019,1,1,46,2, ,2,1,1, ,891666.6667
2019,1,2,46,2, ,2,1, , , 
2019,1,1,30,6,3,1,1,1, ,1327083.333
2019,1,1,19,6, ,1,1,1, ,110000
2019,1,1,58,5, ,2,1, ,1, 
2019,1,2,57,6, ,2,1, , , 
2019,1,1,35,6,0,1,1,1, ,368333.3333
2019,1,1,31,6, ,2,1, , , 
2019,1,2,28,6, ,2,1, , , 
2019,1,1,38,1, ,1,1,1, ,360000
2019,1,2,38,1, ,1,1,1, ,20000
2019,1,2,20,6, ,2,1, ,1, 
2019,1,2,18,6,0,2,1, ,1, 
2019,1,2,14, , , ,1, , , 
2019,1,1,11, , , ,1, , , 
2019,1,2,8, , , ,1, , , 
2019,1,1,5, , , ,1, , , 
2019,1,2,72,6, ,2,1, , , 
2019,1,2,72,5, ,2,1, , , 
2019,1,2,38,6,0,2,1,1, ,346666.6667
2019,1,1,24,6, ,1,1,1, ,99999999
2019,1,1,69,2, ,2,1, , , 
2019,1,2,72,2, ,2,1, , , 
2019,1,2,38,6, ,1,1,1, ,346666.6667
2019,1,2,35,6,4,2,1,1, ,99999999
2019,1,2,7, , , ,1, , , 
2019,1,1,77,2, ,2,1, , , 
2019,1,2,62,2, ,2,1, , , 
2019,1,1,45,2,4,2,1,1, ,2001930.417
2019,1,2,48,2, ,1,1,1, ,86666.66667
2019,1,1,13, , , ,1, , , 
2019,1,2,8, , , ,1, , , 
2019,1,1,8, , , ,1, , , 
2019,1,2,65,6, ,2,1, , , 
2019,1,2,22,6, ,2,1, ,1, 
2019,1,2,4, , , ,1, , , 
2019,1,2,3, , , ,1, , , 
2019,1,2,1, , , ,1, , , 
2019,1,1,52,2, ,1,1,1, ,128000
2019,1,2,54,2, ,2,1, , , 
2019,1,1,24,6, ,1,1,1, ,360000
2019,1,2,9, , , ,1, , , 
2019,1,2,4, , , ,1, , , 
2019,1,1,54,6, ,1,1,1, ,259800
2019,1,1,33,2, ,1,1,1, ,519400
2019,1,2,33,2, ,1,1,1, ,20000
2019,1,1,8, , , ,1, , , 
2019,1,1,3, , , ,1, , , 
2019,1,2,55,3, ,2,1, , , 
2019,1,1,33,6, ,2,1, , , 
2019,1,1,31,2, ,2,1, , , 
2019,1,2,28,2, ,2,1, , , 
2019,1,1,9, , , ,1, , , 
2019,1,1,1, , , ,1, , , 
2019,1,1,32,1, ,1,1,1, ,240000
2019,1,2,30,1, ,2,1, , , 
2019,1,2,1, , , ,1, , , 
2019,1,1,0, , , ,1, , , 
2019,1,1,69,2, ,1,1,1, ,200000
2019,1,2,65,2, ,1,1,1, ,108000
2019,1,1,78,2, ,2,1, , , 
2019,1,2,75,2, ,2,1, , , 
2019,1,1,30,6, ,1,1,1, ,99999999
2019,1,1,50,2, ,1,1,1, ,160000
2019,1,2,37,2, ,1,1,1, ,301857.5
2019,1,2,15,6, ,2,1, , , 
2019,1,1,6, , , ,1, , , 
2019,1,1,1, , , ,1, , , 
2019,1,1,61,2, ,1,1,1, ,849210
2019,1,2,53,2, ,1,1,1, , 
2019,1,1,25,6,3,1,1,1, ,1156108.333
2019,1,1,55,1, ,1,1,1, ,200000
2019,1,2,45,1, ,1,1,1, , 
2019,1,2,21,6,0,1,1,1, ,129900
2019,1,2,37,3, ,2,1,1, ,75833.33333
2019,1,1,13, , , ,1, , , 
2019,1,1,34,2, ,1,1,1, ,257995.8333
2019,1,2,26,2,0,2,1, ,1, 
2019,1,1,3, , , ,1, , , 
2019,1,1,40,2, ,1,1,1, ,368333.3333
2019,1,2,34,2, ,2,1, , , 
2019,1,2,15,6,0,2,1, , , 
2019,1,2,14, , , ,1, , , 
2019,1,1,8, , , ,1, , , 
2019,1,2,53,5, ,2,1, , , 
2019,1,2,23,6,0,1,1,1, ,260000
2019,1,1,21,6,0,2,1, , , 
2019,1,2,42,6,4,2,1,1, ,929166.6667
2019,1,1,10, , , ,1, , , 
2019,1,2,41,3, ,1,1,1, ,331400
2019,1,1,12, , , ,1, , , 
2019,1,2,59,3, ,2,1, ,1, 
2019,1,1,32,6, ,1,1,1, ,99999999
2019,1,1,30,2, ,2,1,1, , 
2019,1,2,42,2, ,2,1, ,1, 
2019,1,2,17,6, ,2,1, ,1, 
2019,1,2,17,6, ,2,1, ,1, 
2019,1,2,13, , , ,1, , , 
2019,1,1,41,2, ,1,1,1, ,270833.3333
2019,1,2,41,2, ,2,1,1, ,24480
2019,1,2,23,6,0,2,1, , , 
2019,1,1,20,6, ,2,1, ,1, 
2019,1,2,6, , , ,1, , , 
2019,1,2,22,1, ,1,1,1, ,346666.6667
2019,1,1,24,1, ,1,1,1, ,305000
2019,1,1,63,1, ,1,1,1, ,128300
2019,1,2,52,1, ,2,1, , , 
2019,1,2,18,6, ,2,1, , , 
2019,1,2,3, , , ,1, , , 
2019,1,2,21,6, ,1,1,1, ,173200
2019,1,1,43,2, ,1,1,1, ,53266.66667
2019,1,2,50,2, ,1,1,1, ,170000
2019,1,2,39,6, ,2,1, , , 
2019,1,1,19,6, ,2,1, ,1, 
2019,1,1,16,6, ,1,1,1, , 
2019,1,1,53,6, ,1,1,1, ,129900
2019,1,1,74,2, ,2,1, , , 
2019,1,2,60,2, ,2,1,1, ,130000
2019,1,2,48,1, ,1,1,1, ,281666.6667
2019,1,1,60,1, ,1,1,1, ,314166.6667
2019,1,1,33,6, ,1,1,1, ,377325
2019,1,2,56,5, ,1,1,1, ,71166.66667
2019,1,2,57,5, ,1,1,1, ,230000
2019,1,1,50,2, ,1,1,1, ,422166.6667
2019,1,2,48,2, ,1,1,1, ,75000
2019,1,2,22,6,0,1,1,1, ,185333.3333
2019,1,1,44,2, ,1,1,1, ,300000
2019,1,2,36,2, ,1,1,1, ,23000
2019,1,2,13, , , ,1, , , 
2019,1,1,11, , , ,1, , , 
2019,1,2,9, , , ,1, , , 
2019,1,1,65,1, ,1,1,1, ,135000
2019,1,2,58,1, ,1,1,1, ,163833.3333
2019,1,2,23,6,0,1,1,1, ,280000
2019,1,1,29,2,3,1,1,1, ,975000
2019,1,2,24,2,3,2,1,1, ,1083333.333
2019,1,1,0, , , ,1, , , 
2019,1,1,50,2, ,1,1,1, ,208333.3333
2019,1,2,53,2, ,2,1, , , 
2019,1,1,16,6, ,1,1,1, , 
2019,1,2,91,5, ,2,1, , , 
2019,1,2,62,4, ,2,1, , , 
2019,1,1,46,2, ,1,1,1, ,315000
2019,1,2,38,2, ,1,1,1, ,66166.66667
2019,1,1,17,6, ,2,1, , , 
2019,1,1,43,2, ,1,1,1, ,260000
2019,1,2,42,2, ,1,1,1, ,40000
2019,1,1,24,6, ,1,1,1, ,250000
2019,1,1,15,6, ,2,1, ,1, 
2019,1,1,49,2, ,1,1,1, ,250000
2019,1,2,48,2, ,2,1, , , 
2019,1,2,25,6,1,1,1,1, ,193333.3333
2019,1,2,23,6,1,2,1,1, ,435833.3333
2019,1,1,8, , , ,1, , , 
2019,1,1,0, , , ,1, , , 
2019,1,2,28,3, ,2,1, , , 
2019,1,1,9, , , ,1, , , 
2019,1,2,4, , , ,1, , , 
2019,1,2,1, , , ,1, , , 
2019,1,2,70,2,3,2,1, , , 
2019,1,1,62,2, ,1,1,1, ,31666.66667
2019,1,1,30,6,0,1,1,1, ,368333.3333
2019,1,2,33,4,4,2,1, ,1, 
2019,1,2,10, , , ,1, , , 
2019,1,1,68,1, ,1,1,1, ,120000
2019,1,2,64,1, ,1,1,1, ,90000
2019,1,1,53,4, ,1,1,1, ,1097445.833
2019,1,2,16,6, ,2,1, , , 
2019,1,1,15,6, ,2,1, , , 
2019,1,2,80,6, ,2,1, , , 
2019,1,1,27,6, ,1,1,1, ,814580
2019,1,2,52,4, ,2,1, , , 
2019,1,1,28,1, ,1,1,1, ,346666.6667
2019,1,2,22,1, ,2,1, , , 
2019,1,2,3, , , ,1, , , 
2019,1,1,0, , , ,1, , , 
2019,1,1,57,1, ,1,1,1, ,170000
2019,1,2,53,1, ,1,1,1, ,100000
2019,1,1,23,6, ,1,1,1, ,125000
2019,1,1,53,2, ,2,1,1, ,568816.6667
2019,1,2,33,2, ,2,1, , , 
2019,1,1,10, , , ,1, , , 
2019,1,2,7, , , ,1, , , 
2019,1,1,38,2, ,2,1, ,1, 
2019,1,2,40,2, ,2,1, , , 
2019,1,2,23,6,0,1,1,1, ,325000
2019,1,1,21,6, ,1,1,1, ,300000
2019,1,1,42,2,3,1,1,1, ,680109.5833
2019,1,2,40,2,4,2,1,1, ,810343.3333
2019,1,2,14, , , ,1, , , 
2019,1,1,54,2, ,2,1,1, ,200000
2019,1,2,58,2, ,2,1, , , 
2019,1,1,30,6,0,1,1,1, ,302083.3333
2019,1,2,70,6, ,2,1, , , 
2019,1,1,33,6,1,1,1,1, ,541666.6667
2019,1,1,49,2, ,1,1,1, ,433333.3333
2019,1,2,51,2, ,1,1,1, ,15000
2019,1,2,73,5, ,2,1, , , 
2019,1,2,33,6, ,1,1,1, ,120000
2019,1,2,9, , , ,1, , , 
2019,1,2,3, , , ,1, , , 
2019,1,2,45,3, ,1,1,1, ,358333.3333
2019,1,2,28,6,0,1,1,1, ,451250
2019,1,2,18,6, ,2,1, ,1, 
2019,1,2,37,2,7,1,1,1, ,99999999
2019,1,1,39,2,3,1,1,1, ,595833.3333
2019,1,1,65,6,7,2,1, , , 
2019,1,1,72,2, ,1,1,1, ,400000
2019,1,2,72,2, ,2,1, , , 
2019,1,2,82,5,4,2,1, , , 
2019,1,2,40,2,7,2,1,1, ,465833.3333
2019,1,1,42,2,3,1,1,1, ,1089166.667
2019,1,1,12, , , ,1, , , 
2019,1,1,9, , , ,1, , , 
2019,1,2,62,2,4,2,1, , , 
2019,1,1,60,2,7,1,1,1, ,1815501.667
2019,1,1,24,6,0,2,1, ,1, 
2019,1,2,59,3,3,2,1, , , 
2019,1,1,26,6,3,1,1,1, ,715000
2019,1,2,33,6,3,1,1,1, ,470000
2019,1,1,45,2,3,1,1,1, ,812500
2019,1,2,46,2, ,1,1,1, ,155000
2019,1,1,26,6,4,1,1,1, ,1500000
2019,1,1,21,6, ,1,1,1, ,480000
2019,1,1,15,6,0,1,1,1, ,350000
2019,1,1,26,2, ,1,1,1, ,265416.6667
2019,1,2,24,2, ,2,1, , , 
2019,1,2,0, , , ,1, , , 
2019,1,1,57,2, ,1,1,1, ,497961.5
2019,1,2,53,2,0,2,1, , , 
2019,1,2,33,6, ,2,1, , , 
2019,1,2,57,5, ,2,1, , , 
2019,1,1,35,6, ,2,1, , , 
2019,1,1,28,6, ,1,1,1, ,350000
2019,1,2,65,7, ,2,1, , , 
2019,1,2,29,6,1,2,1, , , 
2019,1,1,46,2, ,1,1,1, ,256000
2019,1,2,43,2, ,2,1, , , 
2019,1,2,14, , , ,1, , , 
2019,1,2,52,3, ,1,1,1, ,45000
2019,1,1,20,6, ,1,1,1, ,236666.6667
2019,1,2,77,2, ,2,1, , , 
