dateAdded,dateUpdated,brand,categories,primaryCategories,colors,ean / upc,name,prices.amountMax,prices.amountMin,prices.availability,prices.dateSeen,prices.offer,prices.size,sizes
2019-04-19T03:26:40Z,2019-04-19T03:26:40Z,Delicious,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,656000000000.00,Delicious Shiner Women's Single Banded Open Toe Heel,29.95,29.95,FALSE,2019-04-25T12:36:00.000Z,Online only,6,6
2019-04-19T03:26:40Z,2019-04-19T03:26:40Z,Delicious,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Dark Beige,656000000000.00,Delicious Shiner Women's Single Banded Open Toe Heel,29.95,29.95,TRUE,2019-04-25T12:36:00.000Z,Online only,7.5,7.5
2019-04-19T03:26:40Z,2019-04-19T03:26:40Z,Soda,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,656000000000.00,Soda Sansa-S Womens Open Toe Slip On Sandals,25.95,25.95,FALSE,2019-04-19T03:26:40Z,Online only,6.5,6.5
2019-04-19T03:26:40Z,2019-04-19T03:26:40Z,Soda,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,791117000000.00,"Plenty by Soda, Soft Flexible Open Toe Flat Sandal On Lightweight Foam Outsole",24,24,FALSE,2019-04-19T03:26:40Z,Online only,US 9,US 9
2019-04-19T03:26:40Z,2019-04-19T03:26:40Z,Soda,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,656000000000.00,Soda Sansa-S Womens Open Toe Slip On Sandals,25.95,25.95,FALSE,2019-04-19T03:26:40Z,Online only,9,9
2019-04-19T03:26:39Z,2019-04-19T03:26:39Z,Soda,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Khaki,666000000000.00,"Soda Women's Peep Toe Faux Suede Lace Up Side Stacked Block Heel Ankle Boot (Khaki, 7 B(M) US)",31.99,31.99,FALSE,2019-04-24T06:29:15Z,Online only,6 BM US,6 BM US
2019-04-19T03:26:39Z,2019-04-19T03:26:39Z,Soda,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,791000000000.00,"Plenty by Soda, Soft Flexible Open Toe Flat Sandal On Lightweight Foam Outsole",24,24,TRUE,2019-04-19T03:26:39Z,Online only,US 6,US 6
2019-04-19T03:26:39Z,2019-04-19T03:26:39Z,Softwalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Laser,887000000000.00,Softwalk Napa Ballet Slip On Flat Shoe - Womens,46.47,46.47,TRUE,2019-04-29T21:57:00.000Z,Online only,7.5 BM US,7.5 BM US
2019-04-19T03:26:39Z,2019-04-19T03:26:39Z,Soda,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,791000000000.00,"Plenty by Soda, Soft Flexible Open Toe Flat Sandal On Lightweight Foam Outsole",24,24,TRUE,2019-04-19T03:26:39Z,Online only,US 8,US 8
2019-04-19T03:26:38Z,2019-04-19T03:26:38Z,Soda,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,791117000000.00,"Mermaid by Soda, Simple Open Toe Flat Sandal w Adjustable Ankle Strap",22,22,TRUE,2019-04-19T03:26:38Z,Online only,US 10,US 10
2019-04-19T03:26:38Z,2019-04-19T03:26:38Z,Soda,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,791117000000.00,"Plenty by Soda, Soft Flexible Open Toe Flat Sandal On Lightweight Foam Outsole",24,24,TRUE,2019-04-19T03:26:38Z,Online only,US 6.5,US 6.5
2019-04-19T03:26:38Z,2019-04-19T03:26:38Z,Soda,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,791000000000.00,"Mermaid by Soda, Simple Open Toe Flat Sandal w Adjustable Ankle Strap",22,22,TRUE,2019-04-19T03:26:38Z,Online only,US 9,US 9
2019-04-19T03:26:38Z,2019-04-19T03:26:38Z,Soda,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,791117000000.00,"Mermaid by Soda, Simple Open Toe Flat Sandal w Adjustable Ankle Strap",22,22,TRUE,2019-04-19T03:26:38Z,Online only,US 7,US 7
2019-04-19T03:26:37Z,2019-04-19T03:26:37Z,Soda,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Tan,791000000000.00,"Mermaid by Soda, Simple Open Toe Flat Sandal w Adjustable Ankle Strap",22,22,TRUE,2019-04-19T03:26:37Z,Online only,US 10,US 10
2019-04-19T03:26:37Z,2019-04-19T03:26:37Z,Soda,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Tan,791000000000.00,"Mermaid by Soda, Simple Open Toe Flat Sandal w Adjustable Ankle Strap",22,22,TRUE,2019-04-19T03:26:37Z,Online only,US 9,US 9
2019-04-19T03:26:37Z,2019-04-19T03:26:37Z,Soda,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,791117000000.00,"Mermaid by Soda, Simple Open Toe Flat Sandal w Adjustable Ankle Strap",22,22,TRUE,2019-04-19T03:26:37Z,Online only,US 6.5,US 6.5
2019-04-19T03:26:37Z,2019-04-19T03:26:37Z,Softwalk,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Pewter,887000000000.00,Softwalk Napa Ballet Slip On Flat Shoe - Womens,99.95,99.95,TRUE,2019-04-29T21:57:00.000Z,Online only,6 BM US,6 BM US
2019-04-19T03:26:36Z,2019-04-19T03:26:36Z,Yellow Box,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Silver,697000000000.00,Yellow Box Women's P-Beaming Sandal,75.34,75.34,TRUE,2019-04-19T03:26:36Z,Online only: 31% off,8.5,8.5
2019-04-19T03:26:36Z,2019-04-19T03:26:36Z,Floral,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Gold,709000000000.00,"FLORAL Pearl Women's Wide Width Evening Dress Shoes for Wedding, Prom, Dinner BLACK 12",49.95,49.95,TRUE,2019-04-25T12:35:00.000Z,Online only,8,8
2019-04-19T03:26:34Z,2019-04-19T03:26:34Z,Floral,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,709000000000.00,"FLORAL Pearl Women's Wide Width Evening Dress Shoes for Wedding, Prom, Dinner BLACK 12",49.95,49.95,TRUE,2019-04-25T12:35:00.000Z,Online only,9.5,9.5
2019-04-19T03:26:34Z,2019-04-19T03:26:34Z,Yellow Box,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Clear,697000000000.00,Yellow Box Womens Genuine Wedge Sandals,29.45,29.45,FALSE,2019-04-19T03:26:34Z,Online only,Kids 7 Plus,Kids 7 Plus
2019-04-19T03:26:34Z,2019-04-19T03:26:34Z,Yellow Box,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Clear,697409000000.00,Yellow Box Women's Attwell Flat Sandal,33.95,33.95,TRUE,2019-04-19T03:26:34Z,Online only: 49% off,6.5,6.5
2019-04-19T03:26:34Z,2019-04-19T03:26:34Z,Yellow Box,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Clear,697000000000.00,Yellow Box Women's Stecy Wedge Sandal,28.01,28.01,TRUE,2019-04-19T03:26:34Z,Online only: 28% off,7.5,7.5
2019-04-19T03:26:33Z,2019-04-19T03:26:33Z,Floral,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Gold,709000000000.00,"FLORAL Pearl Women's Wide Width Evening Dress Shoes for Wedding, Prom, Dinner BLACK 12",49.95,49.95,TRUE,2019-04-25T12:35:00.000Z,Online only,7,7
2019-04-19T03:26:33Z,2019-04-19T03:26:33Z,Yellow Box,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,697000000000.00,Yellow Box Women's Attwell Flat Sandal,15.72,15.72,FALSE,2019-04-19T03:26:33Z,Online only: 69% off,7.5,7.5
2019-04-19T03:26:33Z,2019-04-19T03:26:33Z,Floral,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Gold,709000000000.00,"FLORAL Pearl Women's Wide Width Evening Dress Shoes for Wedding, Prom, Dinner BLACK 12",49.95,49.95,TRUE,2019-04-25T12:35:00.000Z,Online only,5.5,5.5
2019-04-19T03:26:33Z,2019-04-19T03:26:33Z,Yellow Box,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,697000000000.00,Yellow Box Women's Attwell Flat Sandal,39.96,39.96,TRUE,2019-04-19T03:26:33Z,Online only: 20% off,9.5,9.5
2019-04-19T03:26:33Z,2019-04-19T03:26:33Z,Floral,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Gold,709000000000.00,"FLORAL Pearl Women's Wide Width Evening Dress Shoes for Wedding, Prom, Dinner BLACK 12",49.95,49.95,TRUE,2019-04-25T12:35:00.000Z,Online only,6.5,6.5
2019-04-19T03:26:31Z,2019-04-19T03:26:31Z,Trotters,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black/White Waxy Faux Leather/Plain Quilted,887000000000.00,"trotters women's blast iii boot,black quill,11 n us",122.6,122.6,TRUE,2019-04-19T07:07:49Z,Online only,5.5,5.5
2019-04-19T03:26:19Z,2019-04-19T03:26:19Z,Pleaser,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Clear PVC/Red Tinted,885488000000.00,Women's Pleaser Flamingo-801T Platform Slide,42.73,42.73,TRUE,2019-04-19T03:26:19Z,Online only,7,7
2019-04-19T03:26:19Z,2019-04-19T03:26:19Z,L'Artiste by Spring Step,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Yellow Multi Leather/Synthetic,890000000000.00,Women's L'Artiste by Spring Step Woodland Ankle Boot,129.99,129.99,FALSE,2019-04-19T07:02:17Z,Online only,42,42
2019-04-19T03:26:19Z,2019-04-19T03:26:19Z,L'Artiste by Spring Step,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Yellow Multi Leather/Synthetic,890000000000.00,Women's L'Artiste by Spring Step Woodland Ankle Boot,103.99,103.99,FALSE,2019-04-19T07:02:17Z,Online only: 20% off,39,39
2019-04-19T03:26:19Z,2019-04-19T03:26:19Z,Pleaser,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Clear PVC/Pink Tinted,885000000000.00,Women's Pleaser Flamingo-801T Platform Slide,45.94,45.94,TRUE,2019-04-19T03:26:19Z,Online only,10,10
2019-04-19T03:26:19Z,2019-04-19T03:26:19Z,Pleaser,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Clear PVC/Pink Tinted,885000000000.00,Women's Pleaser Flamingo-801T Platform Slide,42.73,42.73,TRUE,2019-04-19T03:26:19Z,Online only,6,6
2019-04-19T03:26:18Z,2019-04-19T03:26:18Z,Heal USA,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Multi 1,763000000000.00,Women's Heal USA Echo,49.95,49.95,FALSE,2019-04-20T12:03:42Z,Online only: 17% off,8,8
2019-04-19T03:26:18Z,2019-04-19T03:26:18Z,Heal USA,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Multi 1,763000000000.00,Women's Heal USA Echo,49.95,49.95,FALSE,2019-04-20T12:03:42Z,Online only: 17% off,7,7
2019-04-19T03:26:18Z,2019-04-19T03:26:18Z,Pleaser,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Clear/Black Ombre,885488000000.00,Women's Pleaser Moon 708FLM Ankle Strap Sandal,57.95,57.95,TRUE,2019-04-19T03:26:18Z,Online only,7,7
2019-04-19T03:26:18Z,2019-04-19T03:26:18Z,L'Artiste by Spring Step,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Multi Leather,890000000000.00,Women's L'Artiste by Spring Step Solarsys D'Orsay Shoe,119.99,119.99,TRUE,2019-04-19T07:01:52Z,Online only,42,42
2019-04-19T03:26:17Z,2019-04-19T03:26:17Z,Pleaser,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Clear/Smoke Synthetic,885000000000.00,Women's Pleaser Beau 608 Wedge Heel,59.95,59.95,TRUE,2019-04-19T03:26:17Z,Online only,7,7
2019-04-19T03:26:17Z,2019-04-19T03:26:17Z,Pleaser,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Clear/Cork,885000000000.00,Women's Pleaser Beau 608 Wedge Heel,61.95,61.95,TRUE,2019-04-19T03:26:17Z,Online only,9,9
2019-04-19T03:26:17Z,2019-04-19T03:26:17Z,Genuine Grip,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Pewter,812000000000.00,Women's Genuine Grip Footwear Slip-Resistant Slip-on Zipper,60,60,FALSE,"2019-04-29T22:39:00.000Z,2019-04-29T22:40:00.000Z",Online only,7,7
2019-04-19T03:26:17Z,2019-04-19T03:26:17Z,Genuine Grip,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,Pewter,812000000000.00,Women's Genuine Grip Footwear Slip-Resistant Slip-on Zipper,60,60,FALSE,"2019-04-29T22:39:00.000Z,2019-04-29T22:40:00.000Z",Online only,9.5,9.5
2019-04-19T03:25:47Z,2019-04-19T03:25:47Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,410000000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:47Z,Online only,11 N,11 N
2019-04-19T03:25:47Z,2019-04-19T03:25:47Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,728815000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:47Z,Online only,11.5 W,11.5 W
2019-04-19T03:25:47Z,2019-04-19T03:25:47Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,729000000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:47Z,Online only,9.5 W,9.5 W
2019-04-19T03:25:47Z,2019-04-19T03:25:47Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,410004000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:47Z,Online only,6.5 S,6.5 S
2019-04-19T03:25:47Z,2019-04-19T03:25:47Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,728815000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:47Z,Online only,7 WW,7 WW
2019-04-19T03:25:47Z,2019-04-19T03:25:47Z,Brinley Co.,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,870000000000.00,Brinley Co. Womens Fringe Tassle Faux Suede High Heels,27.5,27.5,TRUE,2019-04-25T12:35:00.000Z,Online only: 66% off,10,10
2019-04-19T03:25:47Z,2019-04-19T03:25:47Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,729000000000.00,"Women's SAS, Siesta Lace up Shoe",183.98,183.98,TRUE,2019-04-19T03:25:47Z,Online only,12 N,12 N
2019-04-19T03:25:47Z,2019-04-19T03:25:47Z,Brinley Co.,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Grey,870000000000.00,Brinley Co. Womens Rubber Toe Cap Weatherproof Faux Suede Rainboots,44.99,44.99,FALSE,2019-04-24T02:03:49Z,Online only,7,7
2019-04-19T03:25:47Z,2019-04-19T03:25:47Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,729000000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:47Z,Online only,9 N,9 N
2019-04-19T03:25:47Z,2019-04-19T03:25:47Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,BONE,428004000000.00,"Women's SAS, Siesta Lace up Shoe",128.95,128.95,TRUE,2019-04-19T03:25:47Z,Online only,6 S,6 S
2019-04-19T03:25:47Z,2019-04-19T03:25:47Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,BONE,428000000000.00,"Women's SAS, Siesta Lace up Shoe",128.95,128.95,TRUE,2019-04-19T03:25:47Z,Online only,6.5 S,6.5 S
2019-04-19T03:25:47Z,2019-04-19T03:25:47Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,728815000000.00,"Women's SAS, Siesta Lace up Shoe",170.95,170.95,TRUE,2019-04-19T03:25:47Z,Online only,10 M,10 M
2019-04-19T03:25:47Z,2019-04-19T03:25:47Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,728815000000.00,"Women's SAS, Siesta Lace up Shoe",106.9,106.9,FALSE,2019-04-19T03:25:47Z,Online only: 17% off,5 W,5 W
2019-04-19T03:25:47Z,2019-04-19T03:25:47Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,729000000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:47Z,Online only,11.5 M,11.5 M
2019-04-19T03:25:46Z,2019-04-19T03:25:46Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,410004000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:46Z,Online only,7 N,7 N
2019-04-19T03:25:46Z,2019-04-19T03:25:46Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,410000000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:46Z,Online only,12 W,12 W
2019-04-19T03:25:46Z,2019-04-19T03:25:46Z,Miz Mooz,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Snake,707000000000.00,Miz Mooz Leather Ankle Booties Goring Dalia A289346,134.98,134.98,TRUE,2019-04-27T17:00:00.000Z,Online only,EU36US5.5-6,EU36US5.5-6
2019-04-19T03:25:46Z,2019-04-19T03:25:46Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,729000000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:46Z,Online only,10.5 W,10.5 W
2019-04-19T03:25:46Z,2019-04-19T03:25:46Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,728815000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:46Z,Online only,8.5 WW,8.5 WW
2019-04-19T03:25:46Z,2019-04-19T03:25:46Z,Miz Mooz,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,BLACK,887000000000.00,Miz Mooz Marybeth Women's Knee-High Boot,199.95,199.95,FALSE,"2019-04-27T12:58:00.000Z,2019-04-27T13:00:00.000Z",Online only,39 EU,39 EU
2019-04-19T03:25:46Z,2019-04-19T03:25:46Z,Brinley Co.,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,870000000000.00,Brinley Co. Womens Fringe Tassle Faux Suede High Heels,27.5,27.5,TRUE,2019-04-25T12:35:00.000Z,Online only: 66% off,9,9
2019-04-19T03:25:46Z,2019-04-19T03:25:46Z,miz-mooz,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,BLACK,887000000000.00,miz mooz ness women's combat boot,99.99,99.99,TRUE,2019-04-22T03:10:42Z,Online only,36 EU,36 EU
2019-04-19T03:25:46Z,2019-04-19T03:25:46Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,728815000000.00,"Women's SAS, Siesta Lace up Shoe",197.72,197.72,TRUE,2019-04-19T03:25:46Z,Online only,9.5 M,9.5 M
2019-04-19T03:25:46Z,2019-04-19T03:25:46Z,Brinley Co.,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,870000000000.00,Brinley Co. Womens Fringe Tassle Faux Suede High Heels,27.5,27.5,TRUE,2019-04-25T12:35:00.000Z,Online only: 66% off,8.5,8.5
2019-04-19T03:25:45Z,2019-04-19T03:25:45Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,410004000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:45Z,Online only,8 W,8 W
2019-04-19T03:25:45Z,2019-04-19T03:25:45Z,Brooks,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black/Black,190000000000.00,Brooks Adrenaline GTS 18 Road Running Shoes - Womens,120,120,FALSE,2019-04-22T04:17:16Z,Online only,7.5 BM US,7.5 BM US
2019-04-19T03:25:45Z,2019-04-19T03:25:45Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,BONE,428004000000.00,"Women's SAS, Siesta Lace up Shoe",128.95,128.95,TRUE,2019-04-19T03:25:45Z,Online only,7.5 S,7.5 S
2019-04-19T03:25:45Z,2019-04-19T03:25:45Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,729000000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:45Z,Online only,10 S,10 S
2019-04-19T03:25:45Z,2019-04-19T03:25:45Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,729000000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:45Z,Online only,6 N,6 N
2019-04-19T03:25:45Z,2019-04-19T03:25:45Z,Brinley Co.,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black,870000000000.00,Brinley Co. Womens Fringe Tassle Faux Suede High Heels,27.5,27.5,TRUE,2019-04-25T12:35:00.000Z,Online only: 66% off,11,11
2019-04-19T03:25:45Z,2019-04-19T03:25:45Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,729000000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:45Z,Online only,8.5 N,8.5 N
2019-04-19T03:25:45Z,2019-04-19T03:25:45Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,729000000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:45Z,Online only,10.5 N,10.5 N
2019-04-19T03:25:45Z,2019-04-19T03:25:45Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,728815000000.00,"Women's SAS, Siesta Lace up Shoe",127,127,FALSE,2019-04-19T03:25:45Z,Online only,6 S,6 S
2019-04-19T03:25:44Z,2019-04-19T03:25:44Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,BONE,728816000000.00,"Women's SAS, Sunburst Sandal",126.95,126.95,FALSE,2019-04-19T03:25:44Z,Online only,7 M,7 M
2019-04-19T03:25:44Z,2019-04-19T03:25:44Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,WHITE,728816000000.00,"Women's SAS, Sunburst Sandal",126.95,126.95,FALSE,2019-04-19T03:25:44Z,Online only,6 WW,6 WW
2019-04-19T03:25:44Z,2019-04-19T03:25:44Z,Mizuno,"Womens Shoes,Clothing,All Womens Shoes,Shoes",Shoes,BLUE TOPAZ-FIERY CORAL 5M1Z,890000000000.00,mizuno women's wave shadow running shoe,65,65,TRUE,"2019-04-22T04:16:40Z,2019-04-22T04:17:12Z,2019-04-22T04:17:35Z",Online only: 41% off,11 B US,11 B US
2019-04-19T03:25:44Z,2019-04-19T03:25:44Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,BONE,729000000000.00,"Women's SAS, Sunburst Sandal",126.95,126.95,FALSE,2019-04-19T03:25:44Z,Online only,7 WW,7 WW
2019-04-19T03:25:44Z,2019-04-19T03:25:44Z,Mizuno,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Dazzling Blue/White,890000000000.00,"Mizuno Women's Wave Shadow Running Shoe, Dazzling Blue/White, 9.5 B US",65,65,TRUE,2019-04-19T05:20:11Z,Online only: 41% off,9.5 BM US,9.5 BM US
2019-04-19T03:25:44Z,2019-04-19T03:25:44Z,Not Just A Pump,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Patent,791000000000.00,"Moment by Not Just A Pump, Pointe Toe Wrap Around Dress Pump - Women Open Heel Shoes",28.97,28.97,TRUE,2019-04-26T07:10:06Z,Online only,US 6.5,US 6.5
2019-04-19T03:25:44Z,2019-04-19T03:25:44Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,BONE,729000000000.00,"Women's SAS, Sunburst Sandal",126.95,126.95,FALSE,2019-04-19T03:25:44Z,Online only,6.5 N,6.5 N
2019-04-19T03:25:27Z,2019-04-19T03:25:27Z,The Highest Heel,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Fuchsia Bottom,846000000000.00,MAGNUM-121-D 7 1/2'' Gun Heel With Diamond Drilled Bottom and Two Piece,87.9,87.9,TRUE,2019-04-19T03:25:27Z,Online only,Size 11,Size 11
2019-04-19T03:25:27Z,2019-04-19T03:25:27Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,728815000000.00,SAS Womens Me Too Leather Low Top Walking Shoes,90.99,90.99,FALSE,2019-04-19T03:25:27Z,Online only,9,9
2019-04-19T03:25:27Z,2019-04-19T03:25:27Z,SAS,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,White,729000000000.00,SAS Womens Me Too Leather Low Top Walking Shoes,246.79,246.79,TRUE,2019-04-19T03:25:27Z,Online only,9.5,9.5
2019-04-19T03:25:26Z,2019-04-19T03:25:26Z,The Highest Heel,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Patent Pu,846137000000.00,"IGNITE-11, 6'' Highest Heel Shoes",45.09,45.09,TRUE,2019-04-19T03:25:26Z,Online only,Size 11,Size 11
2019-04-19T03:25:26Z,2019-04-19T03:25:26Z,The Highest Heel,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Pewter,846137000000.00,"MAGNUM-131, 7 1/2'' Gun Heel With Clear One Piece Upper Sandal",51.64,51.64,FALSE,2019-04-19T03:25:26Z,Online only: 26% off,Size 12,Size 12
2019-04-19T03:25:26Z,2019-04-19T03:25:26Z,The Highest Heel,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Purple Metallic and Clear,846000000000.00,"MAGNUM-131, 7 1/2'' Gun Heel With Clear One Piece Upper Sandal",51.64,51.64,FALSE,2019-04-19T03:25:26Z,Online only: 26% off,Size 10,Size 10
2019-04-19T03:25:26Z,2019-04-19T03:25:26Z,The Highest Heel,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Purple Metallic and Clear,846000000000.00,"MAGNUM-131, 7 1/2'' Gun Heel With Clear One Piece Upper Sandal",76.04,76.04,TRUE,2019-04-19T03:25:26Z,Online only,Size 11,Size 11
2019-04-19T03:25:26Z,2019-04-19T03:25:26Z,Aerosoles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Gold Combo Fabric/Faux Leather,825000000000.00,Women's Aerosoles Get Smart Ballet Flat,47.96,47.96,TRUE,2019-04-19T07:00:23Z,Online only,9,9
2019-04-19T03:25:26Z,2019-04-19T03:25:26Z,Aerosoles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Black Leather,825000000000.00,Women's Aerosoles Idealist Bootie,213.13,213.13,TRUE,2019-04-19T07:03:12Z,Online only,8.5,8.5
2019-04-19T03:25:26Z,2019-04-19T03:25:26Z,Aerosoles,"Clothing,Shoes,Womens Shoes,All Womens Shoes",Shoes,Gold Combo Fabric/Faux Leather,825000000000.00,Women's Aerosoles Get Smart Ballet Flat,47.96,47.96,TRUE,2019-04-19T07:00:22Z,Online only: 39% off,8,8
